,age,num_publications,specialty,marketing_dollars_spent,purchased
5494,34,6,cardiology,5,False
5495,44,6,obgyn,6,False
5496,42,6,internal medicine,23,True
5497,31,5,emergency medicine,1,True
5498,37,9,internal medicine,13,True
5499,35,7,other,11,False
5500,49,4,other,22,False
5501,48,6,obgyn,11,False
5502,45,10,other,21,False
5503,33,11,emergency medicine,24,False
5504,32,6,other,21,True
5505,55,9,obgyn,24,False
5506,28,5,internal medicine,23,True
5507,48,6,emergency medicine,18,False
5508,48,7,internal medicine,18,True
5509,52,7,other,27,False
5510,31,4,internal medicine,28,True
5511,35,9,obgyn,2,False
5512,36,4,internal medicine,2,True
5513,27,5,internal medicine,24,True
5514,54,9,emergency medicine,12,False
5515,59,13,obgyn,24,False
5516,59,10,internal medicine,8,True
5517,31,8,internal medicine,22,True
5518,56,6,other,2,False
5519,49,7,obgyn,3,False
5520,38,13,obgyn,16,False
5521,48,6,cardiology,21,False
5522,54,13,other,28,False
5523,36,4,internal medicine,25,True
5524,45,5,obgyn,22,False
5525,33,10,other,25,False
5526,28,5,emergency medicine,21,True
5527,46,6,obgyn,5,False
5528,58,9,emergency medicine,7,False
5529,30,5,obgyn,2,False
5530,44,8,cardiology,26,False
5531,51,5,internal medicine,25,True
5532,40,6,cardiology,21,False
5533,52,2,internal medicine,10,True
5534,38,4,cardiology,13,False
5535,55,7,other,2,False
5536,46,12,internal medicine,12,False
5537,56,8,other,11,False
5538,42,10,internal medicine,18,True
5539,39,12,emergency medicine,6,False
5540,44,5,internal medicine,3,True
5541,34,9,emergency medicine,24,False
5542,45,3,internal medicine,12,True
5543,54,4,internal medicine,8,True
5544,48,11,other,1,False
5545,42,5,cardiology,10,False
5546,51,7,emergency medicine,11,False
5547,32,6,obgyn,18,False
5548,44,6,internal medicine,10,True
5549,26,8,obgyn,0,False
5550,26,9,cardiology,14,False
5551,39,8,cardiology,12,False
5552,41,7,internal medicine,19,True
5553,42,2,emergency medicine,29,True
5554,50,8,emergency medicine,28,False
5555,35,5,cardiology,18,False
5556,32,9,emergency medicine,17,False
5557,52,3,obgyn,21,True
5558,42,5,obgyn,1,False
5559,31,12,other,11,False
5560,37,7,internal medicine,6,True
5561,42,2,obgyn,18,False
5562,27,6,obgyn,17,True
5563,45,4,internal medicine,22,True
5564,39,8,obgyn,5,False
5565,46,7,emergency medicine,22,False
5566,38,6,internal medicine,14,True
5567,57,7,internal medicine,28,True
5568,48,4,obgyn,19,False
5569,42,9,obgyn,29,False
5570,25,6,other,1,False
5571,26,7,obgyn,8,False
5572,42,5,other,10,False
5573,40,9,obgyn,20,False
5574,28,3,emergency medicine,13,True
5575,26,9,cardiology,4,False
5576,30,10,emergency medicine,3,False
5577,42,2,internal medicine,14,True
5578,47,8,internal medicine,6,True
5579,56,6,cardiology,21,False
5580,41,6,emergency medicine,26,True
5581,26,7,cardiology,22,False
5582,53,7,cardiology,5,True
5583,43,13,emergency medicine,19,False
5584,44,8,internal medicine,2,True
5585,47,4,cardiology,18,False
5586,29,8,other,10,False
5587,27,6,internal medicine,25,True
5588,57,8,internal medicine,15,True
5589,48,3,obgyn,21,False
5590,37,10,internal medicine,17,True
5591,34,6,other,14,False
5592,26,7,emergency medicine,14,False
5593,39,8,obgyn,15,False
5594,38,5,internal medicine,14,True
5595,57,5,other,9,False
5596,46,7,internal medicine,8,False
5597,42,8,cardiology,5,False
5598,49,6,other,7,False
5599,31,13,other,17,False
5600,45,6,other,18,False
5601,51,9,obgyn,22,False
5602,47,9,cardiology,16,False
5603,47,8,cardiology,10,False
5604,33,3,other,17,True
5605,49,12,internal medicine,1,False
5606,32,12,obgyn,5,False
5607,34,13,internal medicine,8,False
5608,34,7,emergency medicine,0,False
5609,38,6,internal medicine,19,True
5610,25,8,internal medicine,2,True
5611,39,5,emergency medicine,13,True
5612,37,5,internal medicine,10,True
5613,47,2,other,1,True
5614,59,7,obgyn,27,False
5615,34,10,other,6,False
5616,32,4,internal medicine,4,True
5617,39,4,emergency medicine,3,True
5618,38,11,other,2,False
5619,29,6,obgyn,2,False
5620,46,8,other,6,True
5621,39,12,cardiology,16,False
5622,56,8,internal medicine,11,True
5623,54,6,emergency medicine,29,False
5624,50,8,obgyn,29,False
5625,30,6,obgyn,18,False
5626,36,5,cardiology,8,False
5627,34,2,obgyn,11,False
5628,35,10,internal medicine,27,True
5629,29,7,internal medicine,21,True
5630,45,11,cardiology,19,False
5631,50,4,cardiology,13,False
5632,25,6,internal medicine,18,True
5633,34,6,cardiology,23,False
5634,50,10,other,10,False
5635,40,6,emergency medicine,23,False
5636,52,5,obgyn,11,False
5637,26,10,other,1,False
5638,27,7,emergency medicine,8,False
5639,58,8,obgyn,19,False
5640,37,5,cardiology,18,False
5641,59,4,emergency medicine,12,True
5642,59,5,other,4,True
5643,38,3,cardiology,9,False
5644,44,6,emergency medicine,29,False
5645,35,6,other,9,False
5646,34,7,emergency medicine,3,False
5647,58,16,cardiology,28,False
5648,32,5,obgyn,6,False
5649,58,5,emergency medicine,25,True
5650,58,14,emergency medicine,10,False
5651,25,5,obgyn,17,False
5652,34,8,cardiology,3,False
5653,28,8,other,11,False
5654,41,5,internal medicine,19,True
5655,31,7,internal medicine,13,True
5656,42,7,emergency medicine,23,False
5657,41,6,other,18,False
5658,32,6,other,19,False
5659,44,3,internal medicine,10,True
5660,59,7,cardiology,20,False
5661,28,5,other,2,False
5662,36,4,obgyn,2,False
5663,33,7,obgyn,8,False
5664,25,4,internal medicine,24,True
5665,41,9,other,21,False
5666,52,8,other,20,False
5667,54,4,other,27,False
5668,36,8,obgyn,11,False
5669,34,5,obgyn,15,False
5670,30,4,internal medicine,13,True
5671,38,9,other,9,False
5672,41,8,emergency medicine,29,False
5673,42,7,emergency medicine,9,False
5674,39,6,emergency medicine,24,False
5675,48,6,other,1,False
5676,54,10,other,6,False
5677,33,6,obgyn,5,False
5678,26,13,cardiology,20,False
5679,54,5,emergency medicine,26,True
5680,27,6,obgyn,27,False
5681,47,5,obgyn,16,False
5682,31,7,emergency medicine,20,False
5683,46,8,emergency medicine,0,False
5684,34,7,cardiology,24,False
5685,26,7,internal medicine,12,True
5686,46,5,obgyn,8,False
5687,31,14,emergency medicine,11,False
5688,54,4,cardiology,0,False
5689,42,8,cardiology,26,False
5690,25,6,obgyn,3,True
5691,40,8,obgyn,27,True
5692,46,5,internal medicine,19,True
5693,53,8,cardiology,23,False
5694,33,6,other,27,False
5695,50,9,emergency medicine,8,False
5696,29,6,internal medicine,18,True
5697,36,2,cardiology,15,True
5698,35,7,emergency medicine,11,False
5699,33,9,obgyn,27,True
5700,54,5,cardiology,14,False
5701,51,9,internal medicine,22,False
5702,51,3,internal medicine,5,True
5703,49,7,emergency medicine,23,True
5704,51,6,internal medicine,18,True
5705,48,7,internal medicine,6,True
5706,26,6,obgyn,26,False
5707,32,6,cardiology,25,False
5708,51,6,emergency medicine,5,False
5709,44,6,other,14,False
5710,56,4,emergency medicine,8,True
5711,42,13,obgyn,4,False
5712,43,6,cardiology,8,False
5713,58,4,obgyn,11,False
5714,48,9,cardiology,20,False
5715,48,10,obgyn,6,False
5716,30,1,internal medicine,2,True
5717,26,4,emergency medicine,25,True
5718,40,6,internal medicine,26,True
5719,36,8,other,1,False
5720,40,5,internal medicine,22,True
5721,50,4,other,14,False
5722,40,5,obgyn,18,False
5723,43,10,cardiology,27,False
5724,44,8,emergency medicine,11,False
5725,36,3,cardiology,27,True
5726,35,9,cardiology,29,False
5727,31,7,other,5,False
5728,53,10,other,6,False
5729,47,4,internal medicine,7,True
5730,36,11,emergency medicine,18,False
5731,53,5,cardiology,16,False
5732,41,6,emergency medicine,6,False
5733,26,6,internal medicine,11,True
5734,29,6,internal medicine,28,True
5735,29,13,emergency medicine,16,False
5736,34,4,emergency medicine,1,True
5737,29,4,other,9,False
5738,35,6,internal medicine,17,True
5739,37,7,emergency medicine,28,False
5740,32,6,emergency medicine,9,False
5741,42,4,other,10,False
5742,34,6,other,5,True
5743,49,7,obgyn,25,False
5744,49,8,emergency medicine,12,False
5745,32,5,internal medicine,0,True
5746,51,5,cardiology,29,False
5747,41,9,emergency medicine,13,False
5748,29,9,cardiology,20,False
5749,44,7,other,28,False
5750,29,5,emergency medicine,7,True
5751,31,8,obgyn,24,False
5752,39,4,emergency medicine,2,True
5753,35,8,cardiology,11,False
5754,32,7,internal medicine,21,True
5755,41,9,obgyn,8,False
5756,34,5,emergency medicine,0,True
5757,39,9,obgyn,8,False
5758,35,6,internal medicine,26,True
5759,57,9,obgyn,19,False
5760,50,4,internal medicine,24,True
5761,31,3,emergency medicine,22,True
5762,34,5,emergency medicine,11,True
5763,46,5,cardiology,21,False
5764,33,8,obgyn,2,False
5765,55,8,emergency medicine,29,False
5766,39,8,other,3,False
5767,53,6,emergency medicine,1,False
5768,57,8,other,12,False
5769,30,4,internal medicine,16,True
5770,45,2,obgyn,22,False
5771,42,7,obgyn,12,False
5772,25,10,obgyn,1,False
5773,35,6,cardiology,12,False
5774,50,6,emergency medicine,1,False
5775,33,9,emergency medicine,22,False
5776,29,9,other,5,False
5777,40,10,internal medicine,11,True
5778,45,11,cardiology,3,True
5779,50,8,emergency medicine,24,False
5780,42,8,internal medicine,22,True
5781,28,6,emergency medicine,12,False
5782,36,3,cardiology,16,False
5783,39,7,emergency medicine,2,False
5784,33,5,other,22,False
5785,34,7,cardiology,23,True
5786,43,9,obgyn,22,False
5787,58,11,obgyn,2,False
5788,41,11,cardiology,0,False
5789,41,6,emergency medicine,5,False
5790,44,5,other,2,False
5791,49,11,obgyn,9,False
5792,41,4,emergency medicine,9,True
5793,28,7,other,11,False
5794,42,3,obgyn,13,False
5795,55,8,obgyn,24,False
5796,38,11,obgyn,24,False
5797,29,5,cardiology,27,False
5798,34,9,other,16,False
5799,44,2,obgyn,12,False
5800,54,6,internal medicine,18,True
5801,46,8,emergency medicine,2,False
5802,57,11,internal medicine,25,False
5803,28,10,other,2,True
5804,36,6,emergency medicine,21,False
5805,43,3,obgyn,6,False
5806,57,5,emergency medicine,21,True
5807,38,3,obgyn,16,False
5808,28,10,cardiology,10,True
5809,41,7,emergency medicine,18,False
5810,50,7,internal medicine,0,True
5811,34,5,cardiology,21,False
5812,34,9,obgyn,29,False
5813,48,3,obgyn,23,False
5814,43,4,emergency medicine,0,True
5815,31,8,other,6,False
5816,40,2,obgyn,9,False
5817,44,12,emergency medicine,8,False
5818,44,8,emergency medicine,27,False
5819,48,6,cardiology,3,False
5820,55,7,cardiology,6,False
5821,30,8,internal medicine,25,True
5822,33,4,other,15,False
5823,42,5,internal medicine,4,True
5824,51,5,internal medicine,28,True
5825,30,5,emergency medicine,24,True
5826,31,8,internal medicine,0,True
5827,48,7,emergency medicine,25,False
5828,44,10,emergency medicine,24,False
5829,25,2,internal medicine,18,True
5830,51,10,obgyn,25,False
5831,55,7,emergency medicine,7,False
5832,54,8,cardiology,15,True
5833,33,5,emergency medicine,8,True
5834,43,6,emergency medicine,28,False
5835,46,10,emergency medicine,25,False
5836,59,8,emergency medicine,28,False
5837,49,8,obgyn,20,False
5838,34,6,emergency medicine,25,False
5839,54,9,internal medicine,26,True
5840,27,4,emergency medicine,28,True
5841,33,9,other,21,False
5842,53,8,cardiology,15,False
5843,53,4,other,25,False
5844,55,7,other,28,False
5845,41,13,emergency medicine,26,False
5846,59,7,internal medicine,13,True
5847,51,12,obgyn,19,False
5848,46,8,other,2,False
5849,36,7,other,10,False
5850,32,4,other,12,False
5851,35,8,internal medicine,17,True
5852,29,11,emergency medicine,7,False
5853,51,11,cardiology,14,False
5854,53,13,cardiology,29,False
5855,36,11,obgyn,23,False
5856,29,10,internal medicine,4,False
5857,46,11,emergency medicine,15,False
5858,38,10,internal medicine,25,True
5859,33,8,internal medicine,28,True
5860,59,6,emergency medicine,22,False
5861,36,7,obgyn,11,False
5862,31,4,obgyn,27,False
5863,55,8,obgyn,18,False
5864,41,6,obgyn,11,False
5865,48,8,emergency medicine,5,False
5866,48,8,emergency medicine,0,False
5867,37,4,other,7,False
5868,55,5,cardiology,0,False
5869,26,10,cardiology,23,False
5870,25,8,emergency medicine,9,False
5871,31,11,cardiology,5,False
5872,55,4,obgyn,5,False
5873,39,10,obgyn,24,False
5874,36,8,emergency medicine,5,False
5875,44,4,internal medicine,27,True
5876,32,9,internal medicine,17,True
5877,50,11,emergency medicine,28,False
5878,58,6,other,27,False
5879,53,4,cardiology,2,False
5880,39,6,cardiology,25,False
5881,48,6,internal medicine,4,True
5882,56,8,internal medicine,3,True
5883,39,1,emergency medicine,27,True
5884,43,9,internal medicine,22,True
5885,52,5,internal medicine,21,True
5886,44,3,cardiology,29,False
5887,48,7,emergency medicine,13,False
5888,57,8,obgyn,29,False
5889,39,10,cardiology,1,False
5890,54,7,internal medicine,11,False
5891,59,8,internal medicine,4,True
5892,59,7,internal medicine,28,True
5893,26,10,internal medicine,27,True
5894,56,4,other,16,True
5895,30,5,other,14,False
5896,47,9,obgyn,3,False
5897,30,8,other,20,False
5898,53,6,cardiology,25,False
5899,53,7,cardiology,28,False
5900,39,8,other,25,False
5901,27,9,obgyn,2,False
5902,40,8,cardiology,29,False
5903,39,8,emergency medicine,5,False
5904,57,9,cardiology,21,False
5905,35,6,other,0,False
5906,55,14,internal medicine,28,False
5907,41,8,cardiology,0,False
5908,49,6,emergency medicine,27,False
5909,43,14,obgyn,29,False
5910,53,6,internal medicine,28,True
5911,32,9,cardiology,4,True
5912,44,5,obgyn,27,False
5913,38,8,cardiology,28,True
5914,27,11,emergency medicine,12,False
5915,33,10,cardiology,22,False
5916,55,10,obgyn,24,False
5917,33,12,emergency medicine,0,False
5918,57,6,cardiology,24,False
5919,58,3,emergency medicine,5,True
5920,37,5,cardiology,1,False
5921,41,8,internal medicine,6,True
5922,51,5,internal medicine,2,True
5923,48,7,emergency medicine,28,False
5924,38,6,other,22,False
5925,29,9,obgyn,8,False
5926,53,6,internal medicine,11,True
5927,47,8,cardiology,23,False
5928,51,9,cardiology,26,False
5929,54,13,other,22,True
5930,59,9,obgyn,26,False
5931,40,2,emergency medicine,25,True
5932,34,4,cardiology,27,False
5933,51,6,emergency medicine,9,False
5934,38,13,obgyn,4,False
5935,39,5,other,22,False
5936,29,10,cardiology,2,False
5937,55,10,cardiology,17,False
5938,54,12,emergency medicine,6,False
5939,45,5,emergency medicine,24,True
5940,29,8,obgyn,26,True
5941,53,10,cardiology,3,False
5942,58,7,other,21,False
5943,54,6,internal medicine,28,True
5944,59,7,internal medicine,8,True
5945,37,8,emergency medicine,9,False
5946,57,7,internal medicine,28,True
5947,38,3,other,22,True
5948,48,8,internal medicine,19,True
5949,51,8,internal medicine,19,True
5950,53,2,internal medicine,26,True
5951,54,8,obgyn,26,False
5952,48,12,cardiology,18,False
5953,44,7,other,11,False
5954,51,11,internal medicine,3,False
5955,31,1,other,21,True
5956,37,4,obgyn,10,False
5957,42,6,internal medicine,14,True
5958,46,6,internal medicine,1,True
5959,45,3,internal medicine,25,False
5960,52,6,cardiology,25,False
5961,58,4,obgyn,14,False
5962,34,7,other,28,False
5963,30,8,internal medicine,9,True
5964,40,10,internal medicine,21,False
5965,50,3,emergency medicine,13,True
5966,53,5,internal medicine,25,True
5967,29,12,cardiology,5,False
5968,51,4,cardiology,19,False
5969,32,10,internal medicine,20,True
5970,58,7,cardiology,7,False
5971,41,4,other,1,False
5972,55,3,emergency medicine,3,True
5973,56,6,internal medicine,9,True
5974,50,10,other,10,False
5975,39,8,obgyn,21,False
5976,38,5,internal medicine,15,True
5977,54,6,cardiology,1,False
5978,56,11,internal medicine,11,False
5979,47,8,other,1,False
5980,32,8,internal medicine,19,True
5981,59,10,internal medicine,3,True
5982,32,9,internal medicine,1,True
5983,36,12,emergency medicine,18,False
5984,46,9,emergency medicine,12,False
5985,42,5,obgyn,17,False
5986,31,8,obgyn,7,False
5987,57,5,cardiology,6,False
5988,33,8,emergency medicine,7,False
5989,41,6,obgyn,25,False
5990,29,9,obgyn,12,False
5991,48,6,internal medicine,23,True
5992,42,4,cardiology,26,False
5993,35,5,cardiology,3,False
5994,55,7,other,25,False
5995,37,3,emergency medicine,25,True
5996,41,5,other,25,False
5997,49,6,other,8,False
5998,37,11,internal medicine,11,False
5999,35,9,cardiology,8,False
6000,44,11,cardiology,0,False
6001,58,6,cardiology,5,False
6002,26,11,obgyn,29,False
6003,37,11,internal medicine,15,False
6004,35,9,internal medicine,4,True
6005,28,8,cardiology,2,False
6006,55,9,internal medicine,24,True
6007,49,6,internal medicine,17,True
6008,59,4,cardiology,15,False
6009,43,7,emergency medicine,28,False
6010,31,7,emergency medicine,3,False
6011,46,5,internal medicine,15,True
6012,39,5,obgyn,0,False
6013,57,9,internal medicine,26,True
6014,27,10,internal medicine,23,True
6015,25,7,cardiology,22,False
6016,29,5,cardiology,3,False
6017,36,7,cardiology,10,False
6018,45,8,emergency medicine,18,False
6019,28,4,emergency medicine,0,True
6020,33,8,other,4,False
6021,46,9,other,9,False
6022,36,2,cardiology,19,True
6023,48,8,other,24,False
6024,30,8,obgyn,24,False
6025,44,5,other,9,False
6026,42,4,obgyn,0,False
6027,37,9,emergency medicine,13,False
6028,52,7,other,3,False
6029,34,6,other,8,False
6030,25,6,emergency medicine,9,False
6031,29,5,cardiology,6,False
6032,50,3,emergency medicine,21,True
6033,50,5,obgyn,9,True
6034,44,12,cardiology,10,False
6035,56,7,emergency medicine,13,True
6036,39,8,obgyn,5,True
6037,46,3,other,1,True
6038,58,6,internal medicine,4,True
6039,38,7,obgyn,1,False
6040,37,6,cardiology,7,False
6041,52,5,emergency medicine,8,True
6042,32,6,internal medicine,15,True
6043,42,5,other,28,False
6044,37,6,obgyn,28,False
6045,52,6,other,14,False
6046,37,6,emergency medicine,26,False
6047,49,10,obgyn,12,False
6048,46,3,other,20,True
6049,41,10,emergency medicine,21,False
6050,40,9,emergency medicine,26,False
6051,50,8,obgyn,23,False
6052,44,7,cardiology,18,False
6053,35,8,cardiology,25,False
6054,33,6,internal medicine,1,True
6055,46,14,internal medicine,21,False
6056,40,3,obgyn,3,False
6057,30,7,emergency medicine,16,False
6058,53,3,obgyn,3,False
6059,48,8,other,23,False
6060,45,6,other,9,True
6061,33,3,other,29,True
6062,43,5,cardiology,9,False
6063,55,5,cardiology,16,False
6064,53,6,cardiology,21,False
6065,42,7,internal medicine,17,True
6066,56,10,emergency medicine,6,False
6067,42,8,internal medicine,3,True
6068,38,8,cardiology,26,False
6069,35,5,emergency medicine,15,True
6070,29,6,internal medicine,5,True
6071,26,6,cardiology,2,False
6072,55,9,obgyn,8,False
6073,46,7,other,26,False
6074,35,5,internal medicine,28,True
6075,49,11,emergency medicine,16,False
6076,36,7,obgyn,2,False
6077,59,11,internal medicine,8,True
6078,42,3,cardiology,20,False
6079,58,6,internal medicine,10,True
6080,55,8,emergency medicine,3,False
6081,52,8,obgyn,22,False
6082,41,3,cardiology,19,False
6083,52,3,obgyn,27,False
6084,28,7,emergency medicine,7,False
6085,53,5,emergency medicine,28,True
